job_id,office,position_title,date,year,listing_type,umap_x,umap_y,cluster
MEM-069-22,Congressman Steven Horsford (NV-04),Press Media Secretary,2022-02-22,2022,staff,-3.8006458,-3.8574867,12
MEM-068-22,,Professional Staff Member - Nutrition,2022-02-22,2022,staff,7.689913,4.5811863,-1
MEM-073-20,,Digital Director,2020-02-24,2020,staff,-4.3324704,-2.8198097,12
MEM-066-20,Congresswoman Abby Finkenauer (IA-01),Scheduler,2020-02-24,2020,staff,2.2763588,17.594057,-1
MEM-109-19,Congressman Donald McEachin (VA-04),Communications Director,2019-02-25,2019,staff,-1.4090872,-5.8671217,12
MEM-108-19,Congressman David Trone (MD-06),District Staff Member,2019-02-25,2019,staff,-6.2521267,12.929563,15
MEM-104-19,Congressman Lloyd Doggett (TX-35),Senior Health Legislative Assistant,2019-02-25,2019,staff,2.149634,6.476429,9
MEM-103-19,Congressman Lloyd Doggett (TX-35),Staff Assistant,2019-02-25,2019,staff,1.8306712,6.369729,-1
MEM-102-19,,Policy Analyst/Clerk,2019-02-25,2019,staff,5.440068,3.8341377,-1
MEM-091-22,,Staff Assistant,2022-02-28,2022,staff,4.755644,3.1383932,14
MEM-065-21,,Communications Director,2021-03-01,2021,staff,-0.48838773,-4.904661,12
MEM-064-21,,Constituent Services Coordinator,2021-03-01,2021,staff,-6.2320185,13.375806,-1
MEM-062-21,Congressman Jerrold Nadler (NY-10),Legislative Assistant,2021-03-01,2021,staff,6.1610203,6.4243355,-1
MEM-059-21,,Legislative Counsel,2021-03-01,2021,staff,6.166483,5.716202,-1
MEM-058-21,,Digital Director,2021-03-01,2021,staff,-4.3189597,-2.7762158,-1
MEM-057-21,Congresswoman Nydia Velázquez (NY-07),Staff and Press Assistant,2021-03-01,2021,staff,-2.7662964,-2.9259887,-1
MEM-055-21,,Legislative Correspondent/Digital Assistant,2021-03-01,2021,staff,-0.6722837,5.5398164,16
MEM-054-21,Congresswoman Lisa Blunt Rochester (DE-00),State Director,2021-03-01,2021,staff,-4.15131,12.599231,-1
MEM-050-21,House Committee on Small Business,General Counsel,2021-03-01,2021,staff,6.006024,4.9329057,-1
MEM-049-21,Congresswoman Eddie Bernice Johnson (TX-30),Communications Director,2021-03-01,2021,staff,-1.131459,-6.452268,12
MEM-086-20,,Junior Professional Staff Member,2020-03-02,2020,staff,6.014458,4.0721936,7
MEM-084-20,,Professional Staff/Counsel,2020-03-02,2020,staff,6.185198,4.5358243,-1
MEM-082-20,,Communications Director,2020-03-02,2020,staff,-1.3092272,-5.6621466,12
MEM-079-20,,District Director,2020-03-02,2020,staff,-4.13828,12.595559,11
MEM-076-20,Congresswoman Jahana Hayes (CT-05),Press Secretary,2020-03-02,2020,staff,-2.8370414,-4.7867584,12
MEM-121-19,Congresswoman Tulsi Gabbard (HI-02),Press Secretary,2019-03-04,2019,staff,-1.800882,-5.63504,12
MEM-119-19,Congressman Paul Cook (CA-08),Scheduler,2019-03-04,2019,staff,1.8521968,17.683924,20
MEM-116-19,Congressman G. K. Butterfield (NC-01),Communications Director,2019-03-04,2019,staff,-0.8254765,-6.0797763,12
MEM-113-19,Congresswoman Lauren Underwood (IL-14),District Director,2019-03-04,2019,staff,-4.1051393,12.604853,11
MEM-112-19,Congresswoman Tulsi Gabbard (HI-02),Deputy Chief of Staff,2019-03-04,2019,staff,5.857866,9.197193,-1
MEM-111-19,,Communications Director,2019-03-04,2019,staff,-1.1741891,-5.206931,12
MEM-111-22,,District Director,2022-03-07,2022,staff,-4.1108775,12.554606,11
MEM-109-22,Congressman Ed Case (HI-01),Scheduler/Administrative Assistant,2022-03-07,2022,staff,-2.921855,10.510566,18
MEM-108-22,Congressman Derek Kilmer (WA-06),Legislative Assistant,2022-03-07,2022,staff,7.1756406,7.768857,-1
MEM-105-22,,Staff Assistant,2022-03-07,2022,staff,-1.4723748,8.25165,-1
MEM-102-22,,Scheduler/Office Manager,2022-03-07,2022,staff,2.1967382,16.865557,20
MEM-101-22,,Deputy Chief of Staff,2022-03-07,2022,staff,5.9527082,9.239986,-1
MEM-100-22,,Press Secretary/Digital Director,2022-03-07,2022,staff,-3.328106,-4.0182896,12
MEM-098-22,Congressman Tom Malinowski (NJ-07),Constituent Services Representative,2022-03-07,2022,staff,-6.58143,13.244813,-1
MEM-097-22,Congressman Tony Cárdenas (CA-29),Press Assistant/Digital Manager,2022-03-07,2022,staff,-3.485613,-3.1439066,12
MEM-071-21,,Communications Director,2021-03-08,2021,staff,-1.062751,-5.788124,-1
MEM-070-21,,District Office Caseworker,2021-03-08,2021,staff,-6.6512485,13.672039,15
MEM-068-21,"Congressman Frank Pallone, Jr. (NJ-06)",Staff Assistant / District Field Representative,2021-03-08,2021,staff,-4.953702,13.123738,-1
MEM-106-20,Congressman Jim Baird (IN-04),Staff Assistant,2020-03-09,2020,staff,-2.3728755,8.904872,-1
MEM-105-20,,District Director,2020-03-09,2020,staff,-4.1607513,12.600721,11
MEM-094-20,,Legislative Assistant,2020-03-09,2020,staff,6.0906196,7.3824387,13
MEM-093-20,,Legislative Director,2020-03-09,2020,staff,6.741564,9.178214,-1
MEM-131-19,Congresswoman Pramila Jayapal (WA-07),Scheduler,2019-03-11,2019,staff,2.3803077,17.39535,20
MEM-129-19,,Legislative Assistant,2019-03-11,2019,staff,6.796166,7.1590447,13
MEM-128-19,Congressman Frank Pallone (NJ-06),Communications Director,2019-03-11,2019,staff,-1.3740029,-5.706039,12
MEM-127-19,Congressman Bill Posey (FL-08),Scheduler/Executive Assistant,2019-03-11,2019,staff,1.6795901,17.078995,-1
MEM-126-19,Congresswoman Lisa Blunt Rochester (DE-At Large),Legislative Assistant,2019-03-11,2019,staff,7.3353057,8.0532,-1
MEM-123-19,,Legislative Assistant,2019-03-11,2019,staff,6.817279,7.399694,13
MEM-146-22,Congresswoman Judy Chu (CA-27),Scheduler,2022-03-14,2022,staff,2.1853373,17.454723,20
MEM-140-22,Congresswoman Elissa Slotkin (MI-08),Legislative Correspondent,2022-03-14,2022,staff,-0.6880358,6.234131,-1
MEM-139-22,Congresswoman Mary Gay Scanlon (PA-05),Scheduler/Director of Scheduling,2022-03-14,2022,staff,2.3700318,17.57197,-1
MEM-134-22,Congresswoman Nanette Diaz Barragán (CA-44),Press Secretary/Digital Director,2022-03-14,2022,staff,-3.98298,-3.994606,12
MEM-133-22,Congresswoman Nanette Diaz Barragán (CA-44),Legislative Assistant/CHC Liaison,2022-03-14,2022,staff,7.1597166,6.9006333,-1
MEM-132-22,Congresswoman Nanette Diaz Barragán (CA-44),Communications Director,2022-03-14,2022,staff,-0.6361289,-5.624324,12
MEM-131-22,Congresswoman Nanette Diaz Barragán (CA-44),Scheduler,2022-03-14,2022,staff,1.5574911,17.632437,20
MEM-127-22,Congressman Dan Kildee (MI-05),Legislative Assistant,2022-03-14,2022,staff,5.923004,7.8369517,13
MEM-118-22,Congresswoman Dina Titus (NV-01),Communications Director,2022-03-14,2022,staff,-0.53379375,-5.995334,12
MEM-115-22,Congresswoman Sara Jacobs (CA-53),Body Person/District Scheduler,2022-03-14,2022,staff,1.3629172,17.38347,-1
MEM-079-21,Congresswoman Brenda L. Lawrence (MI-14),Staff/Press Assistant,2021-03-15,2021,staff,-2.6293945,-2.8056195,-1
MEM-078-21,,Scheduler,2021-03-15,2021,staff,2.3404362,17.794928,20
MEM-077-21,Congressman Mondaire Jones (NY-17),Legislative Director,2021-03-15,2021,staff,7.05663,9.034641,-1
MEM-076-21,,Economist,2021-03-15,2021,staff,4.705183,4.4563403,-1
MEM-075-21,,Professional Staff Member,2021-03-15,2021,staff,7.711189,4.5073476,-1
MEM-074-21,,Legislative Counsel,2021-03-15,2021,staff,6.116899,5.736263,-1
MEM-073-21,,General Counsel,2021-03-15,2021,staff,6.017338,4.895641,-1
MEM-122-20,,Press Assistant,2020-03-16,2020,staff,-3.195217,-3.4539285,12
MEM-121-20,Congresswoman Nanette Barragán (CA-44),Legislative Correspondent/Special Assistant,2020-03-16,2020,staff,-0.680243,6.065303,-1
MEM-113-20,,Staff Assistant,2020-03-16,2020,staff,10.821954,1.1429116,6
MEM-112-20,Congressman Justin Amash (MI-03),Legislative Counsel,2020-03-16,2020,staff,-7.4100723,4.3803906,3
MEM-109-20,,Staff Assistant,2020-03-16,2020,staff,-1.8854977,8.0059595,19
MEM-143-19,Congressman Jim McGovern (MA-02),District Representative,2019-03-18,2019,staff,-5.6274095,13.545328,-1
MEM-142-19,,Legislative Assistant,2019-03-18,2019,staff,5.5363383,5.7204776,13
MEM-136-19,,Legislative Assistant,2019-03-18,2019,staff,6.010578,7.4121547,-1
MEM-135-19,,Legislative Director Or Senior Legislative Assistant,2019-03-18,2019,staff,4.986417,6.7180657,10
MEM-134-19,,Professional Staff Member,2019-03-18,2019,staff,5.89508,3.502054,12
MEM-133-19,,Environmental Counsel/Professional Staff Member,2019-03-18,2019,staff,6.023964,3.7433481,-1
MEM-132-19,Congresswoman Yvette D. Clarke (NY-09),Communications Director,2019-03-18,2019,staff,-1.4351792,-5.884893,12
MEM-165-22,,Senior Counsel,2022-03-21,2022,staff,6.8740444,3.95913,7
MEM-164-22,,Counsel,2022-03-21,2022,staff,6.8942766,3.9529872,7
MEM-163-22,Congressman Tony Cárdenas (CA-29),Press Assistant/Digital Manager,2022-03-21,2022,staff,-3.5259764,-3.1543055,12
MEM-162-22,Representative Mike Levin (CA-49),Staff Assistant,2022-03-21,2022,staff,-1.7049532,8.091709,-1
MEM-161-22,,Legislative Counsel,2022-03-21,2022,staff,6.149446,5.664683,-1
MEM-160-22,,District Director,2022-03-21,2022,staff,-4.143302,12.584681,11
MEM-158-22,Congresswoman Jahana Hayes (CT-05),Legislative Assistant,2022-03-21,2022,staff,5.9884186,7.343719,-1
MEM-157-22,Congressman Wittman (VA-01),Director of Operations and Scheduler,2022-03-21,2022,staff,2.5987492,16.916,-1
MEM-155-22,Congressman Emanuel Cleaver (MO-05),Scheduler,2022-03-21,2022,staff,2.3668802,17.453125,20
MEM-154-22,Congresswoman Rosa DeLauro (CT-03),Communications Director,2022-03-21,2022,staff,-1.0967073,-5.795184,12
MEM-152-22,Congressman Kurt Schrader (OR-05),Legislative Correspondent,2022-03-21,2022,staff,-0.7115358,6.142523,-1
MEM-151-22,Congressman Kurt Schrader (OR-05),Press Secretary/Deputy Communications Director,2022-03-21,2022,staff,-2.9137406,-4.4101334,-1
MEM-149-22,,Staff Assistant,2022-03-21,2022,staff,-2.5292277,7.99224,19
MEM-148-22,,"Staff Director/Chief Counsel, Consumer Protection and Commerce Subcommittee",2022-03-21,2022,staff,6.033115,4.073589,7
MEM-087-21,Congresswoman Eleanor Holmes Norton (DC-00),Staff Assistant,2021-03-22,2021,staff,-2.4399962,7.953384,19
MEM-086-21,Congressman Kweisi Mfume (MD-07),Legislative Director,2021-03-22,2021,staff,5.636154,8.053406,-1
MEM-085-21,Congressman Kweisi Mfume (MD-07),Communications Director,2021-03-22,2021,staff,-1.4090424,-5.89367,-1
MEM-084-21,Congressman Kweisi Mfume (MD-07),Legislative Assistant,2021-03-22,2021,staff,5.720488,7.876194,-1
MEM-083-21,,Staff/Digital Assistant,2021-03-22,2021,staff,-2.3335488,7.3201885,19
MEM-081-21,"House Foreign Affairs Subcommittee on Africa, Global Health, and Global Human Rights",Subcommittee Staff Director,2021-03-22,2021,staff,6.8843026,6.2805767,-1
MEM-126-20,Congresswoman Brenda L. Lawrence (MI-14),Press Secretary/Communications Director,2020-03-23,2020,staff,-2.7796392,-4.7248464,12
MEM-159-19,Congresswoman Susan Wild (PA-07),Digital Communications Assistant/Manager,2019-03-25,2019,staff,-4.0846915,-3.1118774,-1
MEM-156-19,Congresswoman Pramila Jayapal (WA-07),Legislative Assistant,2019-03-25,2019,staff,6.261763,6.3823476,8
MEM-155-19,,Staff Assistant,2019-03-25,2019,staff,4.849732,3.1349468,-1
MEM-154-19,,Clerk,2019-03-25,2019,staff,5.5956244,2.697323,-1
MEM-153-19,,Counsel/Professional Staff Member,2019-03-25,2019,staff,6.0214815,3.6420372,-1
MEM-150-19,Congressman Justin Amash (MI-03),Staff Assistant,2019-03-25,2019,staff,0.9828231,16.295103,-1
MEM-149-19,,Staff Assistant,2019-03-25,2019,staff,10.643997,0.938607,6
MEM-176-22,,Press Secretary,2022-03-28,2022,staff,-2.2054338,-4.5346417,-1
MEM-173-22,Congressman Ruben Gallego (AZ-07),Field Representative/Caseworker,2022-03-28,2022,staff,-6.079901,14.170131,-1
MEM-172-22,Congresswoman Kathy Castor (FL-14),Digital Assistant,2022-03-28,2022,staff,-3.7222013,-2.862992,-1
MEM-171-22,Congressman Adam Smith (WA-09),Staff Assistant,2022-03-28,2022,staff,-1.8136271,8.464506,-1
MEM-170-22,Congressman Mondaire Jones (NY-17),Digital Director/Press Secretary,2022-03-28,2022,staff,-3.7201777,-3.6285858,-1
MEM-169-22,Congresswoman Anna G. Eshoo (CA-18),Executive Assistant/Scheduler,2022-03-28,2022,staff,1.4592891,16.877491,20
MEM-168-22,Congressman Jamie Raskin (MD-08),Constituent Services Caseworker,2022-03-28,2022,staff,-6.4763513,12.785597,15
MEM-094-21,,Director of Labor Oversight,2021-03-29,2021,staff,7.2583776,4.1372886,7
MEM-093-21,,Press Assistant,2021-03-29,2021,staff,-2.4162035,-4.0410466,12
MEM-090-21,,Legislative Assistant,2021-03-29,2021,staff,6.399185,7.4489894,-1
MEM-131-20,Congressman Greg Pence (IN-06),Legislative Correspondent,2020-03-30,2020,staff,-0.46118408,5.745704,16
MEM-129-20,Congressman Jim Baird (IN-04),Legislative Assistant,2020-03-30,2020,staff,5.9987197,7.324944,-1
MEM-165-19,Congressman Juan Vargas (CA-51),Military and Veterans Liaison/Caseworker,2019-04-01,2019,staff,-6.07129,13.693136,-1
MEM-160-19,,Case Worker,2019-04-01,2019,staff,-6.723199,13.549899,-1
MEM-185-22,,Digital Resident,2022-04-04,2022,staff,-3.740778,-2.846779,-1
MEM-184-22,,District Office Outreach Coordinator,2022-04-04,2022,staff,-5.64471,14.047596,-1
MEM-183-22,,District Office Constituent Service Representative,2022-04-04,2022,staff,-6.4400735,13.542986,15
MEM-182-22,,Investigative Counsel,2022-04-04,2022,staff,9.413588,1.7975047,4
MEM-180-22,,Staff Assistant/Press Assistant,2022-04-04,2022,staff,-2.6492105,-2.7789147,-1
MEM-179-22,Congressman Ed Case (HI-01),Staff Assistant,2022-04-04,2022,staff,-2.916765,10.461248,18
MEM-177-22,Congressman Mark Takano (CA-41),Staff Assistant/Digital Assistant,2022-04-04,2022,staff,-3.4984221,-2.7633126,-1
MEM-106-21,Congressman Mark Pocan (WI-02),Digital Director / Press Secretary,2021-04-05,2021,staff,-4.2478557,-3.229693,12
MEM-105-21,Congresswoman Lisa Blunt Rochester (DE-At Large),Health Legislative Assistant,2021-04-05,2021,staff,7.292502,7.756241,-1
MEM-104-21,Congresswoman Karen Bass (CA-37),Senior Legislative Assistant/Counsel,2021-04-05,2021,staff,5.8143506,6.0644016,-1
MEM-103-21,Congressman Steve Cohen (TN-09),Scheduler,2021-04-05,2021,staff,2.4131641,17.501566,20
MEM-102-21,,Digital Manager,2021-04-05,2021,staff,-4.1183033,-2.7747097,12
MEM-101-21,,Field Representative/Caseworker,2021-04-05,2021,staff,-6.103489,14.069405,-1
MEM-100-21,Congressman Antonio Delgado (NY-19) and Congressman Paul D. Tonko (NY-20),Grants Coordinator,2021-04-05,2021,staff,-4.60391,13.73275,-1
MEM-099-21,Congressman Ro Khanna (CA-17),Professional Staff Member,2021-04-05,2021,staff,6.065668,3.647889,-1
MEM-096-21,Congresswoman Sharice Davids (KS-03),Press Secretary/Communications Director,2021-04-05,2021,staff,-2.6285532,-4.8509264,12
MEM-133-20,Congresswoman Lisa Blunt Rochester (DE-00),Staff Assistant,2020-04-06,2020,staff,-1.615872,7.686762,19
MEM-132-20,,Press Secretary/Digital Director,2020-04-06,2020,staff,-3.876787,-4.051053,12
MEM-200-22,"Congresswoman Alma S. Adams, Ph.D. (NC-12)",Staff Assistant,2022-04-11,2022,staff,-1.8528861,7.726887,-1
MEM-199-22,,Staff Assistant/Press Aide,2022-04-11,2022,staff,-2.5721846,-2.7900944,-1
MEM-197-22,,Scheduler,2022-04-11,2022,staff,2.332101,17.883148,-1
MEM-196-22,Congressman Ed Case (HI-01),Staff Assistant,2022-04-11,2022,staff,-2.9459612,10.532738,18
MEM-195-22,,Staff Assistant,2022-04-11,2022,staff,10.820992,1.1514201,6
MEM-194-22,,Legislative Assistant,2022-04-11,2022,staff,7.456901,7.8501644,-1
MEM-193-22,,Digital Manager,2022-04-11,2022,staff,-4.095786,-2.7558541,-1
MEM-192-22,Congresswoman Katherine M. Clark (MA-5),District Staff Assistant,2022-04-11,2022,staff,-2.523672,9.143973,17
MEM-191-22,,Staff Assistant/Legislative Correspondent,2022-04-11,2022,staff,-1.1648967,7.180189,-1
MEM-113-21,,Scheduler,2021-04-12,2021,staff,2.3397496,17.828104,-1
MEM-112-21,Congresswoman Lisa Blunt Rochester (DE-At Large),Scheduler,2021-04-12,2021,staff,2.2838435,17.332266,20
MEM-111-21,Congresswoman Nanette Diaz Barragán (CA-44),Scheduler,2021-04-12,2021,staff,1.5495595,17.629652,20
MEM-110-21,Congressman Chris Pappas (NH-01),Legislative Assistant,2021-04-12,2021,staff,7.050941,6.6062884,-1
MEM-108-21,"House Judiciary Subcommittee on Antitrust, Commercial, and Administrative Law","Counsel - House Judiciary Subcommittee on Antitrust, Commercial, and Administrative Law",2021-04-12,2021,staff,6.214955,5.42058,-1
MEM-137-20,,Junior Professional Staff Member,2020-04-13,2020,staff,6.0087404,4.0790954,7
MEM-136-20,,Scheduler/Executive Assistant,2020-04-13,2020,staff,1.3817612,16.724112,20
MEM-135-20,,District Director,2020-04-13,2020,staff,-4.0909038,12.539961,11
MEM-217-22,,Constituent Liaison,2022-04-18,2022,staff,-5.905844,12.942675,11
MEM-216-22,,Policy Aide,2022-04-18,2022,staff,4.656766,4.729189,0
MEM-214-22,Congresswoman Debbie Wasserman Schultz (FL-23),Legislative Assistant,2022-04-18,2022,staff,6.9807687,7.8355646,-1
MEM-213-22,Congressman David Trone (MD-06),Wounded Warrior Fellow,2022-04-18,2022,staff,-6.1361933,13.294982,-1
MEM-212-22,"Congressman Earl L. ""Buddy"" Carter (GA-01)",Constituent Services Representative,2022-04-18,2022,staff,-6.1173196,13.3902025,15
MEM-211-22,Congresswoman Katie Porter (CA-45),Staff Assistant,2022-04-18,2022,staff,-2.1621432,8.145134,-1
MEM-209-22,,Staff Assistant,2022-04-18,2022,staff,4.685235,3.0560744,14
MEM-208-22,Congressman Steven Horsford (NV-04),Communications Director,2022-04-18,2022,staff,-0.52664226,-5.847913,12
MEM-206-22,,Research Assistant,2022-04-18,2022,staff,7.4710855,1.0117166,2
MEM-205-22,Congresswoman Brenda L. Lawrence (MI-14),Staff Assistant,2022-04-18,2022,staff,-1.4259174,8.041836,-1
MEM-204-22,,Staff Assistant,2022-04-18,2022,staff,4.906145,3.6837099,-1
MEM-203-22,"Congressman Glenn ""GT"" Thompson (PA-15)",Scheduler & Office Manager,2022-04-18,2022,staff,2.1794717,16.851658,20
MEM-202-22,,Systems Administrator,2022-04-18,2022,staff,5.427834,4.994828,-1
MEM-123-21,,Legislative Assistant,2021-04-19,2021,staff,6.608361,7.9166884,-1
MEM-122-21,Congresswoman Nanette Diaz Barragán (CA-44),District Director,2021-04-19,2021,staff,-4.0836697,12.557596,11
MEM-119-21,,Financial Disclosure Counsel,2021-04-19,2021,staff,13.010117,1.0832704,5
MEM-118-21,,Advice and Education Counsel,2021-04-19,2021,staff,11.245905,2.4562585,5
MEM-117-21,,Digital Press Secretary,2021-04-19,2021,staff,-3.9775379,-3.8011794,-1
MEM-116-21,Congresswoman Jahana Hayes (CT-05),Legislative Assistant,2021-04-19,2021,staff,6.018534,7.395901,-1
MEM-115-21,Congresswoman Linda Sánchez (CA-38),Caseworker,2021-04-19,2021,staff,-6.809634,13.681523,-1
MEM-142-20,,Communications Director,2020-04-20,2020,staff,-1.0331212,-5.528005,12
MEM-140-20,Congressman Andy Kim (NJ-03),Digital/Press Assistant,2020-04-20,2020,staff,-3.5847256,-3.1901531,12
MEM-139-20,,Director of Constituent Services,2020-04-20,2020,staff,-6.2423153,13.240933,-1
MEM-230-22,"Congresswoman Alma S. Adams, Ph.D. (NC-12)",Chief of Staff,2022-04-25,2022,staff,5.8950367,9.199324,-1
MEM-229-22,Congresswoman Nanette Diaz Barragán (CA-44),Scheduler,2022-04-25,2022,staff,1.5118381,17.65362,20
MEM-228-22,Representative Nanette Diaz Barragán (CA-44),Press Secretary/Digital Director,2022-04-25,2022,staff,-3.9965417,-4.0052476,12
MEM-227-22,Congresswoman Nanette Diaz Barragán (CA-44),Legislative Assistant/CHC Liaison,2022-04-25,2022,staff,7.1582937,6.9052906,-1
MEM-226-22,Congresswoman Nanette Diaz Barragán (CA-44),Field Representative,2022-04-25,2022,staff,-5.975269,14.233455,-1
MEM-225-22,Congresswoman Nanette Diaz Barragán (CA-44),District Staff Assistant,2022-04-25,2022,staff,-2.053869,9.046558,-1
MEM-224-22,Representative Nanette Diaz Barragán (CA-44),Communications Director,2022-04-25,2022,staff,-0.61498696,-5.6142006,12
MEM-223-22,Congresswoman Chrissy Houlahan (PA-06),Constituent Advocate,2022-04-25,2022,staff,-5.779432,12.675022,-1
MEM-222-22,Congressman Kweisi Mfume (MD-07),Legislative Correspondent,2022-04-25,2022,staff,-0.46592662,5.8392553,-1
MEM-221-22,Congresswoman Gwen Moore (WI-04),Digital/Press Assistant,2022-04-25,2022,staff,-3.605276,-3.163142,-1
MEM-219-22,Congressman Jimmy Gomez (CA-34),Legislative Director,2022-04-25,2022,staff,6.635267,9.143297,-1
MEM-218-22,,Caseworker,2022-04-25,2022,staff,-6.872574,13.591744,-1
MEM-132-21,,Senior Advisor/Counsel,2021-04-26,2021,staff,6.113433,5.7281065,-1
MEM-128-21,Congressman Ro Khanna (CA-17),Legislative Assistant,2021-04-26,2021,staff,6.8112874,6.940229,-1
MEM-127-21,,Counsel or Professional Staffer,2021-04-26,2021,staff,6.226132,3.9264297,7
MEM-126-21,Congresswoman Vicky Hartzler (MO-04),Field Representative/Travel Aide,2021-04-26,2021,staff,-6.0696964,14.105601,-1
MEM-124-21,,Legislative Assistant,2021-04-26,2021,staff,5.4995027,7.4154186,-1
MEM-234-22,,Research Assistant,2022-05-02,2022,staff,7.4535,1.0048349,2
MEM-232-22,,Counsel or Professional Staff,2022-05-02,2022,staff,6.9911137,3.4756987,-1
MEM-231-22,,Constituent Liaison,2022-05-02,2022,staff,-5.734175,12.837192,11
MEM-248-22,Congressman Donald McEachin (VA-4),Legislative Assistant,2022-05-09,2022,staff,7.382872,7.874037,-1
MEM-246-22,,Press Secretary/Digital Manager,2022-05-09,2022,staff,-3.6588352,-3.8926983,-1
MEM-245-22,Congressman Ted Lieu (CA-33),Caseworker,2022-05-09,2022,staff,-6.7834697,13.702718,-1
MEM-244-22,,Staff Assistant,2022-05-09,2022,staff,-2.0780358,7.845777,19
MEM-243-22,Congressman Seth Moulton (MA-06),Legislative Assistant,2022-05-09,2022,staff,5.958132,6.9007277,-1
MEM-242-22,,Legislative Assistant,2022-05-09,2022,staff,2.169598,6.5049224,9
MEM-241-22,,Press Assistant/Deputy Press Secretary,2022-05-09,2022,staff,-1.8596987,-4.607596,-1
MEM-240-22,,Legislative Assistant,2022-05-09,2022,staff,6.1347423,7.6154943,13
MEM-239-22,Congressman Andy Kim (NJ-03),Constituent Services Representative,2022-05-09,2022,staff,-6.443622,13.176698,-1
MEM-238-22,Congressman Andy Kim (NJ-03),Legislative Assistant,2022-05-09,2022,staff,6.1092305,7.4867725,-1
MEM-237-22,Congressman Jake Auchincloss (MA-04),Digital Director / Press Secretary,2022-05-09,2022,staff,-3.7264993,-3.429125,12
MEM-236-22,Congressman Mark Pocan (WI-02),Legislative Assistant,2022-05-09,2022,staff,5.774476,7.1084876,13
MEM-149-21,,Communications Director,2021-05-10,2021,staff,-2.106993,-4.5903277,-1
MEM-148-21,Congresswoman Jahana Hayes (CT-05),Caseworker,2021-05-10,2021,staff,-6.9108667,13.527359,-1
MEM-146-21,,Staff Assistant,2021-05-10,2021,staff,4.922081,3.6702437,-1
MEM-145-21,Congressman Chip Roy (TX-21),Legislative Assistant,2021-05-10,2021,staff,6.407247,7.18863,-1
MEM-144-21,,Speechwriter,2021-05-10,2021,staff,-3.303721,-5.7062464,-1
MEM-143-21,,Communications Director,2021-05-03,2021,staff,-0.86187786,-5.4895263,12
MEM-142-21,Congresswoman Eleanor Norton (DC-00),Constituent Liaison,2021-05-03,2021,staff,-5.738093,12.8431,11
MEM-141-21,,Legislative Assistant,2021-05-03,2021,staff,5.5266542,5.697255,13
MEM-140-21,Congressman Peter Welch (VT-AL),Communications Director,2021-05-03,2021,staff,-1.3019233,-5.8642764,-1
MEM-139-21,,Communications Director/Press Secretary,2021-05-03,2021,staff,-2.0137088,-5.3355265,12
MEM-138-21,,Constituent Services Liaison/District Representative,2021-05-03,2021,staff,-5.86213,12.950744,-1
MEM-137-21,,Office Manager/Executive Assistant,2021-05-03,2021,staff,1.2923878,16.638227,-1
MEM-136-21,,Director of Outreach and Community Engagement,2021-05-03,2021,staff,-4.2743363,12.7427435,-1
MEM-148-20,,District Representative,2020-05-11,2020,staff,-5.663582,13.755391,-1
MEM-147-20,,Communications Director,2020-05-11,2020,staff,-1.0652512,-5.7214284,12
MEM-146-20,,Chief of Staff,2020-05-11,2020,staff,5.9353194,9.200235,-1
MEM-145-20,Congresswoman Katie Porter (CA-45),Digital Director/Press Secretary,2020-05-11,2020,staff,-4.1290693,-3.5930965,-1
MEM-144-20,,Staff Assistant,2020-05-11,2020,staff,-1.9011842,7.4886847,19
MEM-214-19,Congresswoman Jahana Hayes (CT-05),Staff Assistant,2019-05-13,2019,staff,-1.4824712,7.9290085,19
MEM-213-19,,Communications Director,2019-05-13,2019,staff,-1.295422,-5.473836,12
MEM-212-19,,Investigative Counsel,2019-05-13,2019,staff,6.8855286,3.936044,-1
MEM-211-19,,District Director,2019-05-13,2019,staff,-4.1394753,12.613187,11
MEM-210-19,,Scheduler/Executive Assistant,2019-05-13,2019,staff,1.3334948,16.736954,20
MEM-209-19,,Legislative Director,2019-05-13,2019,staff,6.771792,8.925832,-1
MEM-208-19,,Legislative Director,2019-05-13,2019,staff,6.7620754,9.208997,-1
MEM-207-19,Congressman Chuck Fleischmann (TN-03),District Director,2019-05-13,2019,staff,-4.094129,12.545877,-1
MEM-206-19,Congresswoman Lisa Blunt Rochester (DE-At Large),Communications Director,2019-05-06,2019,staff,-1.2587894,-6.4099026,12
MEM-205-19,Congresswoman Debbie Wasserman Schultz (FL-23),Legislative Assistant - Healthcare and Women's Issues,2019-05-06,2019,staff,6.9871945,7.769221,-1
MEM-204-19,,Communications Director,2019-05-06,2019,staff,-0.9767531,-5.3987083,12
MEM-203-19,,Communications Director,2019-05-06,2019,staff,-1.462572,-5.3250146,12
MEM-200-19,Congresswoman Pramila Jayapal (WA-07),Communications Director,2019-05-06,2019,staff,-0.16753721,-5.9918284,12
MEM-199-19,,Operations Manager/Executive Assistant,2019-05-06,2019,staff,1.3266553,16.69056,-1
MEM-198-19,,Director of Outreach and Community Engagement,2019-05-06,2019,staff,-4.318111,12.788574,-1
MEM-196-19,,"Professional Staff Member, Subcommittee on Oversight and Investigations",2019-05-06,2019,staff,7.43762,1.4259549,2
MEM-195-19,Congresswoman Tulsi Gabbard (HI-02),DC Scheduler,2019-05-06,2019,staff,2.126377,17.401943,20
MEM-194-19,,Legislative Assistant,2019-04-29,2019,staff,6.18822,6.9045744,13
